row_id,PET_id,PET,expanded_text,span_text,label,whole_text
621,39,始末する,。思い出せそうだ。確かにそんな存在がいたはずだ。レイの過去に。 「殺し屋を簡単に[PET_BOUNDARY]始末するなんて[PET_BOUNDARY]すげえな」 レイの言葉に、男の首が揺れた。笑ったらしい。 「あいつは二流だ,始末するなんて,1,。思い出せそうだ。確かにそんな存在がいたはずだ。レイの過去に。 「殺し屋を簡単に始末するなんてすげえな」 レイの言葉に、男の首が揺れた。笑ったらしい。 「あいつは二流だ
622,39,始末する,理台・流しを洗い，調理台全体をふく。・排水口のごみを[PET_BOUNDARY]始末する[PET_BOUNDARY]。ごみごみは分別して始末する（→４７，５２〜５３ページ）。生ごみは水を切る（→９ページ）。６ ふり返る・衛生,始末する,0,理台・流しを洗い，調理台全体をふく。・排水口のごみを始末する。ごみごみは分別して始末する（→４７，５２〜５３ページ）。生ごみは水を切る（→９ページ）。６ ふり返る・衛生
623,39,始末する,理台・流しを洗い，調理台全体をふく。・排水口のごみを始末する。ごみごみは分別して[PET_BOUNDARY]始末する[PET_BOUNDARY]（→４７，５２〜５３ページ）。生ごみは水を切る（→９ページ）。６ ふり返る・衛生,始末する,0,理台・流しを洗い，調理台全体をふく。・排水口のごみを始末する。ごみごみは分別して始末する（→４７，５２〜５３ページ）。生ごみは水を切る（→９ページ）。６ ふり返る・衛生
624,39,始末する,）、松（大きい）など捨てがたいんです。２，３の植木屋さんに、聞いたところ、切って[PET_BOUNDARY]始末すると[PET_BOUNDARY]いう話です。パワーショベルなどで、ガーっと、掘り出すようなやり方はありますか。,始末すると,0,）、松（大きい）など捨てがたいんです。２，３の植木屋さんに、聞いたところ、切って始末するという話です。パワーショベルなどで、ガーっと、掘り出すようなやり方はありますか。
625,39,始末する,分の外側に，しるしをつける。３外側のしるしにそって，布をたつ。３ ぬう（布はしを[PET_BOUNDARY]始末する[PET_BOUNDARY]）１左右２辺を，三つ折りにしてぬう（折り目がつきにくいときは，アイロンをかける。,始末する,0,分の外側に，しるしをつける。３外側のしるしにそって，布をたつ。３ ぬう（布はしを始末する）１左右２辺を，三つ折りにしてぬう（折り目がつきにくいときは，アイロンをかける。
626,39,始末する,ようにしています。 ささいな事のようですが、客室係にとって、ゴミ箱のゴミを正しく[PET_BOUNDARY]始末する[PET_BOUNDARY]ことはもっとも重要な仕事のひとつなのです。仕事はひとりではできない―２協同 ホテ,始末する,0,ようにしています。 ささいな事のようですが、客室係にとって、ゴミ箱のゴミを正しく始末することはもっとも重要な仕事のひとつなのです。仕事はひとりではできない―２協同 ホテ
627,39,始末する,分かって、あの家へ入っていこうとしたら、われわれは行動を起す。スコープはこっちで[PET_BOUNDARY]始末するから[PET_BOUNDARY]考えなくていい。きみは、できるだけ早くさっき入ってきた入口から外へ出る。誰か,始末するから,0,分かって、あの家へ入っていこうとしたら、われわれは行動を起す。スコープはこっちで始末するから考えなくていい。きみは、できるだけ早くさっき入ってきた入口から外へ出る。誰か
628,39,始末する,間の鴨居にれいれいしくかけてある額縁入りの正装した男女対のモノクロ写真をこっそり[PET_BOUNDARY]始末する[PET_BOUNDARY]ことである。 ところで、家長であるぼくの父親は、家族や母方の親族に必ずしも歓迎さ,始末する,0,間の鴨居にれいれいしくかけてある額縁入りの正装した男女対のモノクロ写真をこっそり始末することである。 ところで、家長であるぼくの父親は、家族や母方の親族に必ずしも歓迎さ
629,39,始末する,事がある。とりあえず隙間はできたのだが、是で手打ちにして終了するか、悩みの大木を[PET_BOUNDARY]始末するかだ[PET_BOUNDARY]。しかし、もしも高圧線側に倒れたら大変な事になる。それでも倒したい思いに悩ん,始末するかだ,0,事がある。とりあえず隙間はできたのだが、是で手打ちにして終了するか、悩みの大木を始末するかだ。しかし、もしも高圧線側に倒れたら大変な事になる。それでも倒したい思いに悩ん
630,39,始末する,たりする段になると、いくら私が脇にそれてそれをしようとしてもだめで、残った一皿を[PET_BOUNDARY]始末するとか[PET_BOUNDARY]、ナプキンをかたづけるとか、何か私に近づく用事を見出すのであった。こちらが腹,始末するとか,0,たりする段になると、いくら私が脇にそれてそれをしようとしてもだめで、残った一皿を始末するとか、ナプキンをかたづけるとか、何か私に近づく用事を見出すのであった。こちらが腹
631,39,始末する,るわけ。そりゃ先生、たたくのはあんまりいいことじゃありませんけど、その結果をどう[PET_BOUNDARY]始末するかって[PET_BOUNDARY]いうのは、われわれおとなの側の問題です。 「いやーあ、たたいてくれていい先,始末するかって,0,るわけ。そりゃ先生、たたくのはあんまりいいことじゃありませんけど、その結果をどう始末するかっていうのは、われわれおとなの側の問題です。 「いやーあ、たたいてくれていい先
632,39,始末する,を使うだけさ。着るものは安いのを買って、一シーズンでおしまいにする。書類は即座に[PET_BOUNDARY]始末する[PET_BOUNDARY]。本は文庫本で、読んだらやはり始末する。鍋や茶碗の類は最小限。家具は持たない。寝,始末する,0,を使うだけさ。着るものは安いのを買って、一シーズンでおしまいにする。書類は即座に始末する。本は文庫本で、読んだらやはり始末する。鍋や茶碗の類は最小限。家具は持たない。寝
633,39,始末する,を使うだけさ。着るものは安いのを買って、一シーズンでおしまいにする。書類は即座に始末する。本は文庫本で、読んだらやはり[PET_BOUNDARY]始末する[PET_BOUNDARY]。鍋や茶碗の類は最小限。家具は持たない。寝,始末する,0,を使うだけさ。着るものは安いのを買って、一シーズンでおしまいにする。書類は即座に始末する。本は文庫本で、読んだらやはり始末する。鍋や茶碗の類は最小限。家具は持たない。寝
634,40,見送る,でいて、その気持ちはよく分かります。研究室は他にも採用する人がいるから今回の話を[PET_BOUNDARY]見送ると[PET_BOUNDARY]この先採用の見込みはないかも知れません。遠距離恋愛でやっと結婚できて一緒に暮ら,見送ると,0,でいて、その気持ちはよく分かります。研究室は他にも採用する人がいるから今回の話を見送るとこの先採用の見込みはないかも知れません。遠距離恋愛でやっと結婚できて一緒に暮ら
635,40,見送る,ろへ嘘をいって伺いに行き、漸く死体処理の許可を得たのです それから奥井君の遺骸を[PET_BOUNDARY]見送る[PET_BOUNDARY]時のことです 石丸さん以下我々十人ばかり整列して直立不動の姿勢をとり、挙手の礼を,見送る,1,ろへ嘘をいって伺いに行き、漸く死体処理の許可を得たのです それから奥井君の遺骸を見送る時のことです 石丸さん以下我々十人ばかり整列して直立不動の姿勢をとり、挙手の礼を
